date,temperature_2m_max,temperature_2m_min,temperature_2m_mean,precipitation_sum
2017-07-07 04:00:00+00:00,25.904501,19.7045,22.021166,59.800007
2017-07-08 04:00:00+00:00,29.7545,20.154501,24.358665,0.0
2017-07-09 04:00:00+00:00,27.154501,17.654501,22.671167,0.0
2017-07-10 04:00:00+00:00,26.7545,17.2045,22.812834,1.2
2017-07-11 04:00:00+00:00,28.4545,21.1045,24.910751,4.5
2017-07-12 04:00:00+00:00,30.8045,22.7045,26.275331,6.4
2017-07-13 04:00:00+00:00,33.054497,23.2545,26.858665,3.2000003
2017-07-14 04:00:00+00:00,23.404501,18.7545,20.869083,7.7
2017-07-15 04:00:00+00:00,28.5545,20.404501,23.733665,0.3
2017-07-16 04:00:00+00:00,28.3045,19.1045,23.642,0.0
2017-07-17 04:00:00+00:00,27.7045,20.654501,24.22325,0.1
2017-07-18 04:00:00+00:00,28.654501,20.9545,24.667002,1.1
2017-07-19 04:00:00+00:00,32.054497,22.3545,27.075335,0.0
2017-07-20 04:00:00+00:00,33.9045,22.654501,27.787834,0.1
2017-07-21 04:00:00+00:00,33.304497,23.6045,27.573248,0.0
2017-07-22 04:00:00+00:00,30.154501,22.9545,26.535751,4.2
2017-07-23 04:00:00+00:00,25.0045,22.7045,23.702414,19.499998
2017-07-24 04:00:00+00:00,22.6045,17.6045,20.677414,37.599995
2017-07-25 04:00:00+00:00,21.5045,16.9545,18.975332,22.2
2017-07-26 04:00:00+00:00,23.0045,18.0545,20.541998,0.0
2017-07-27 04:00:00+00:00,24.8045,17.3545,21.342001,1.2
2017-07-28 04:00:00+00:00,27.1045,20.0045,23.514915,0.9
2017-07-29 04:00:00+00:00,23.8045,17.3045,21.092,6.4999995
2017-07-30 04:00:00+00:00,26.154501,15.8545,20.93575,0.0
2017-07-31 04:00:00+00:00,28.9545,15.5045,22.812836,0.0
2017-08-01 04:00:00+00:00,29.2545,18.904501,24.5045,0.0
2017-08-02 04:00:00+00:00,27.3545,20.904501,22.864916,9.400001
2017-08-03 04:00:00+00:00,27.5545,19.4545,22.996168,0.0
2017-08-04 04:00:00+00:00,26.0545,20.654501,23.460752,13.1
2017-08-05 04:00:00+00:00,26.4545,20.2545,23.194082,13.200001
2017-08-06 04:00:00+00:00,25.904501,16.8045,20.93575,0.0
2017-08-07 04:00:00+00:00,20.2545,17.2545,18.927414,32.4
2017-08-08 04:00:00+00:00,24.3045,18.154501,21.000334,0.3
2017-08-09 04:00:00+00:00,26.7545,16.2045,21.887833,0.0
2017-08-10 04:00:00+00:00,27.5545,16.8545,22.225332,0.0
2017-08-11 04:00:00+00:00,25.404501,17.7545,21.614916,0.3
2017-08-12 04:00:00+00:00,23.904501,19.2545,21.844086,11.6
2017-08-13 04:00:00+00:00,28.3045,19.8045,23.516996,0.0
2017-08-14 04:00:00+00:00,25.8545,19.0045,22.700333,0.3
2017-08-15 04:00:00+00:00,24.2545,21.154501,22.439917,12.4
2017-08-16 04:00:00+00:00,29.5545,19.904501,24.421167,0.0
2017-08-17 04:00:00+00:00,25.654501,19.3045,22.364916,0.0
2017-08-18 04:00:00+00:00,28.3545,22.8045,24.554499,12.700001
2017-08-19 04:00:00+00:00,29.4545,22.2545,25.433668,0.3
2017-08-20 04:00:00+00:00,28.0545,20.3045,23.787834,0.0
2017-08-21 04:00:00+00:00,29.0045,18.5045,23.914917,0.0
2017-08-22 04:00:00+00:00,31.5045,22.0045,26.304502,0.5
2017-08-23 04:00:00+00:00,27.8045,20.1045,24.146166,7.9999995
2017-08-24 04:00:00+00:00,26.4545,17.9545,21.63575,0.0
2017-08-25 04:00:00+00:00,24.5545,16.7045,20.662832,0.1
2017-08-26 04:00:00+00:00,23.8545,16.7045,19.779501,0.0
2017-08-27 04:00:00+00:00,23.7545,15.4545,19.24825,0.0
2017-08-28 04:00:00+00:00,23.2545,16.5545,19.412834,0.0
2017-08-29 04:00:00+00:00,20.5545,16.904501,18.19825,5.2000003
2017-08-30 04:00:00+00:00,25.154501,15.8545,19.939917,2.8999999
2017-08-31 04:00:00+00:00,26.904501,17.0045,21.339914,0.0
2017-09-01 04:00:00+00:00,21.154501,12.5045,16.823252,0.0
2017-09-02 04:00:00+00:00,19.154501,12.2545,15.675335,10.8
2017-09-03 04:00:00+00:00,20.3545,14.9545,17.639917,16.3
2017-09-04 04:00:00+00:00,27.1045,15.2045,20.675333,0.0
2017-09-05 04:00:00+00:00,28.7545,19.3045,23.387833,0.1
2017-09-06 04:00:00+00:00,20.6045,17.1045,18.971167,20.6
2017-09-07 04:00:00+00:00,22.1045,16.0545,18.542,3.3999994
2017-09-08 04:00:00+00:00,21.5545,13.4045,17.3295,0.1
2017-09-09 04:00:00+00:00,20.8045,12.554501,16.133669,0.0
2017-09-10 04:00:00+00:00,21.154501,13.0045,16.73575,0.0
2017-09-11 04:00:00+00:00,24.4545,12.1045,17.967001,0.0
2017-09-12 04:00:00+00:00,25.8545,14.1045,19.083666,0.0
2017-09-13 04:00:00+00:00,26.5045,14.054501,20.200333,0.0
2017-09-14 04:00:00+00:00,25.5045,18.654501,21.879496,1.3000001
2017-09-15 04:00:00+00:00,25.904501,17.3045,21.669083,0.3
2017-09-16 04:00:00+00:00,25.8545,18.9545,21.937834,0.70000005
2017-09-17 04:00:00+00:00,25.8045,19.4545,21.764915,0.7
2017-09-18 04:00:00+00:00,24.154501,19.0545,21.177416,0.3
2017-09-19 04:00:00+00:00,25.404501,19.5545,21.960752,0.5
2017-09-20 04:00:00+00:00,25.3045,19.8545,22.552416,0.0
2017-09-21 04:00:00+00:00,26.7045,20.3045,23.09825,0.0
2017-09-22 04:00:00+00:00,26.1045,18.2545,21.917,0.0
2017-09-23 04:00:00+00:00,28.7545,18.7545,23.104502,0.0
2017-09-24 04:00:00+00:00,31.5045,19.0545,24.283667,0.0
2017-09-25 04:00:00+00:00,29.7545,20.3045,24.252417,0.0
2017-09-26 04:00:00+00:00,27.5545,19.904501,22.28575,0.0
2017-09-27 04:00:00+00:00,28.9545,20.7045,23.656584,0.4
2017-09-28 04:00:00+00:00,24.8045,16.1045,21.500334,0.0
2017-09-29 04:00:00+00:00,19.7045,12.5045,16.162832,0.0
2017-09-30 04:00:00+00:00,17.3545,12.3545,15.077415,0.5
2017-10-01 04:00:00+00:00,19.404501,10.1045,14.139916,0.0
2017-10-02 04:00:00+00:00,21.154501,10.7545,15.217002,0.0
2017-10-03 04:00:00+00:00,19.3045,11.6545,15.777417,0.0
2017-10-04 04:00:00+00:00,24.404501,11.1045,17.344084,0.0
2017-10-05 04:00:00+00:00,29.404501,16.654501,21.392,2.1999998
2017-10-06 04:00:00+00:00,27.404501,16.9545,20.979502,0.2
2017-10-07 04:00:00+00:00,25.2045,16.8545,21.025333,0.1
2017-10-08 04:00:00+00:00,25.1045,21.3045,22.881582,5.7999997
2017-10-09 04:00:00+00:00,23.3045,21.7545,22.51075,18.2
2017-10-10 04:00:00+00:00,26.2045,17.0045,21.494081,0.0
2017-10-11 04:00:00+00:00,22.3545,17.154501,19.244081,1.7
2017-10-12 04:00:00+00:00,16.8045,13.804501,15.433666,1.6000001
2017-10-13 04:00:00+00:00,17.7545,12.554501,15.2544985,0.3
2017-10-14 04:00:00+00:00,22.2545,16.1045,18.452415,0.6
2017-10-15 04:00:00+00:00,23.654501,17.5045,19.931583,0.4
2017-10-16 04:00:00+00:00,20.654501,9.4045,14.750333,3.0
2017-10-17 04:00:00+00:00,14.304501,6.4545,10.114918,0.0
2017-10-18 04:00:00+00:00,21.0545,8.4545,13.89825,0.0
2017-10-19 04:00:00+00:00,21.154501,10.3545,15.231583,0.0
2017-10-20 04:00:00+00:00,21.8045,13.2045,16.59825,0.0
2017-10-21 04:00:00+00:00,23.8545,9.7545,15.771167,0.0
2017-10-22 04:00:00+00:00,21.3045,10.6045,15.600331,0.0
2017-10-23 04:00:00+00:00,21.5545,13.304501,17.791998,0.4
2017-10-24 04:00:00+00:00,23.3545,17.6045,19.860748,25.100002
2017-10-25 04:00:00+00:00,18.7045,13.8545,16.13575,0.1
2017-10-26 04:00:00+00:00,14.1545,10.054501,12.635751,3.5999997
2017-10-27 04:00:00+00:00,16.3545,6.8045,11.244082,0.0
2017-10-28 04:00:00+00:00,19.5545,9.054501,14.658668,0.0
2017-10-29 04:00:00+00:00,18.1045,16.0545,17.246166,53.7
2017-10-30 04:00:00+00:00,16.9545,8.7545,11.933667,3.4
2017-10-31 04:00:00+00:00,13.0045,7.1545,9.992,0.0
2017-11-01 04:00:00+00:00,15.554501,4.8045,9.883667,0.0
2017-11-02 04:00:00+00:00,20.5045,11.804501,16.539917,0.0
2017-11-03 04:00:00+00:00,23.2045,11.3545,16.99825,0.0
2017-11-04 04:00:00+00:00,12.4545,7.7045,9.954499,0.0
2017-11-05 04:00:00+00:00,16.154501,11.1545,13.744083,2.1000001
2017-11-06 04:00:00+00:00,17.654501,8.6545,15.294082,2.1
2017-11-07 04:00:00+00:00,9.9545,4.6045003,6.994084,10.400001
2017-11-08 04:00:00+00:00,8.9545,3.8545,6.1795006,1.7
2017-11-09 04:00:00+00:00,11.4045,4.3545003,8.131584,0.0
2017-11-10 04:00:00+00:00,10.804501,-3.4455001,3.146167,0.0
2017-11-11 04:00:00+00:00,3.0544999,-3.8455,-0.7392501,0.0
2017-11-12 04:00:00+00:00,7.2545004,-1.0455,3.0086668,0.0
2017-11-13 04:00:00+00:00,7.2045,2.8044999,5.1419992,3.3
2017-11-14 04:00:00+00:00,8.1045,1.6044999,4.487833,0.0
2017-11-15 04:00:00+00:00,8.9545,1.8544999,5.7128334,0.0
2017-11-16 04:00:00+00:00,13.054501,6.6045003,10.000333,4.0
2017-11-17 04:00:00+00:00,8.2045,2.0045,5.392,0.0
2017-11-18 04:00:00+00:00,9.8545,0.15450001,5.6107507,3.1000001
2017-11-19 04:00:00+00:00,14.054501,5.4545,10.044084,7.9999995
2017-11-20 04:00:00+00:00,8.054501,1.3544999,4.6399164,0.0
2017-11-21 04:00:00+00:00,13.304501,3.8044999,7.7795005,0.0
2017-11-22 04:00:00+00:00,10.7545,2.2045,7.6732507,4.3
2017-11-23 04:00:00+00:00,5.7045,-0.8955,1.8753333,0.0
2017-11-24 04:00:00+00:00,8.9045,-0.94549996,3.6586666,0.0
2017-11-25 04:00:00+00:00,12.6045,1.7544999,6.8003335,0.0
2017-11-26 04:00:00+00:00,9.1045,2.3545,6.352417,0.0
2017-11-27 04:00:00+00:00,9.8545,2.4545,5.181583,0.0
2017-11-28 04:00:00+00:00,10.804501,-0.44550002,5.3940835,0.0
2017-11-29 04:00:00+00:00,15.7045,4.5545,9.519082,0.0
2017-11-30 04:00:00+00:00,10.804501,1.0545,5.627417,0.0
2017-12-01 04:00:00+00:00,10.8545,2.8545,7.369085,0.6
2017-12-02 04:00:00+00:00,7.8045,0.20449999,4.0461664,0.0
2017-12-03 04:00:00+00:00,10.2045,1.6044999,5.31075,0.0
2017-12-04 04:00:00+00:00,9.1545,-0.34550002,4.4461665,0.0
2017-12-05 04:00:00+00:00,15.4545,9.0045,11.917,9.999999
2017-12-06 04:00:00+00:00,13.4045,4.0045004,7.39825,1.5
2017-12-07 04:00:00+00:00,6.5545,1.6545,3.9399166,0.0
2017-12-08 04:00:00+00:00,3.2045,-0.44550002,1.8482498,0.0
2017-12-09 04:00:00+00:00,1.6044999,-0.6455,0.6003333,9.7
2017-12-10 04:00:00+00:00,2.5544999,-2.9455001,-0.21633337,0.3
2017-12-11 04:00:00+00:00,5.1045003,-0.94549996,1.3628334,0.2
2017-12-12 04:00:00+00:00,9.554501,-0.74549997,4.992,0.6
2017-12-13 04:00:00+00:00,-0.69549996,-6.6955,-3.7329998,0.0
2017-12-14 04:00:00+00:00,0.6545,-4.9954996,-2.655917,1.8000002
2017-12-15 04:00:00+00:00,-2.1955001,-6.4954996,-4.383,2.1000001
2017-12-16 04:00:00+00:00,4.8545003,-4.9954996,-0.7184169,0.0
2017-12-17 04:00:00+00:00,2.2045,-1.8955001,0.15866663,0.0
2017-12-18 04:00:00+00:00,8.1545,-0.3955,3.2961667,0.8000001
2017-12-19 04:00:00+00:00,11.7045,3.8044999,7.6419997,0.0
2017-12-20 04:00:00+00:00,8.6045,-0.09550001,4.97325,0.0
2017-12-21 04:00:00+00:00,3.9545,-1.7955,0.6524166,0.0
2017-12-22 04:00:00+00:00,8.1545,-1.4955001,2.7815835,0.0
2017-12-23 04:00:00+00:00,13.1545,3.1545,6.9274163,17.300001
2017-12-24 04:00:00+00:00,5.2045,0.8545,2.7544997,1.0
2017-12-25 04:00:00+00:00,3.5045,-2.9955,1.1836666,5.899999
2017-12-26 04:00:00+00:00,-2.2955,-5.6955,-3.855917,0.0
2017-12-27 04:00:00+00:00,-3.7955,-7.5955,-5.7184167,0.0
2017-12-28 04:00:00+00:00,-7.1454997,-10.445499,-8.874665,0.0
2017-12-29 04:00:00+00:00,-4.3455,-10.7455,-8.322582,0.0
2017-12-30 04:00:00+00:00,-3.5955,-9.5455,-6.828833,1.0
2017-12-31 04:00:00+00:00,-7.1955,-12.5455,-9.512166,0.0
2018-01-01 04:00:00+00:00,-6.5455,-14.1455,-11.033,0.0
2018-01-02 04:00:00+00:00,-2.9455001,-11.4955,-7.8371663,0.0
2018-01-03 04:00:00+00:00,-2.1955001,-12.2455,-6.8663325,0.0
2018-01-04 04:00:00+00:00,-4.2955,-7.1454997,-5.0455003,20.1
2018-01-05 04:00:00+00:00,-8.0455,-13.9955,-12.072582,0.0
2018-01-06 04:00:00+00:00,-12.7455,-15.695499,-14.443418,0.0
2018-01-07 04:00:00+00:00,-9.8455,-20.5455,-14.720498,0.0
2018-01-08 04:00:00+00:00,-1.5955,-10.2955,-5.9955,1.0
2018-01-09 04:00:00+00:00,3.7045,-4.6955,-0.22883336,0.0
2018-01-10 04:00:00+00:00,2.3044999,-10.9955,-3.878833,0.0
2018-01-11 04:00:00+00:00,11.304501,0.1045,4.5024166,0.0
2018-01-12 04:00:00+00:00,14.5045,7.4045,11.773251,28.9
2018-01-13 04:00:00+00:00,13.8545,-7.2454996,2.6045005,8.799999
2018-01-14 04:00:00+00:00,-3.5455,-9.5955,-7.405916,0.0
2018-01-15 04:00:00+00:00,-1.6955,-9.0955,-5.4080005,0.0
2018-01-16 04:00:00+00:00,4.2045,-4.4455,-1.0205003,0.0
2018-01-17 04:00:00+00:00,1.4045,-5.9954996,-0.5163333,6.4999995
2018-01-18 04:00:00+00:00,0.3545,-8.5455,-4.6121664,0.0
2018-01-19 04:00:00+00:00,4.0045004,-5.6454997,-1.4975834,0.0
2018-01-20 04:00:00+00:00,9.554501,-0.8455,3.8795004,0.0
2018-01-21 04:00:00+00:00,10.2045,-1.2455001,4.2815833,0.0
2018-01-22 04:00:00+00:00,8.8545,4.1545,6.223251,0.5
2018-01-23 04:00:00+00:00,13.804501,4.3545003,8.975334,7.4999995
2018-01-24 04:00:00+00:00,4.7545004,-2.7955,2.5440838,0.0
2018-01-25 04:00:00+00:00,1.4045,-5.6955,-2.8809166,0.0
2018-01-26 04:00:00+00:00,1.6044999,-6.7454996,-2.566333,0.0
2018-01-27 04:00:00+00:00,11.554501,-1.8955001,4.877417,0.0
2018-01-28 04:00:00+00:00,10.6545,5.2045,8.421168,4.1000004
2018-01-29 04:00:00+00:00,6.6045003,1.7045,4.031583,0.5
2018-01-30 04:00:00+00:00,3.7045,-4.5955,-0.18300004,2.0000002
2018-01-31 04:00:00+00:00,0.20449999,-7.9455,-3.9934168,0.0
2018-02-01 04:00:00+00:00,7.8545003,-1.4955001,2.7961664,0.1
2018-02-02 04:00:00+00:00,2.9545,-8.445499,-2.3121667,5.4
2018-02-03 04:00:00+00:00,0.1045,-8.7955,-4.97675,0.0
2018-02-04 04:00:00+00:00,6.2545004,-3.0455,1.7461667,17.3
2018-02-05 04:00:00+00:00,3.5544999,-5.7454996,-0.7371667,1.5
2018-02-06 04:00:00+00:00,3.3044999,-6.3455,-1.9975833,0.0
2018-02-07 04:00:00+00:00,9.0045,-3.5455,0.77533334,25.0
2018-02-08 04:00:00+00:00,1.2045,-4.9455,-2.108,0.1
2018-02-09 04:00:00+00:00,2.2045,-6.9954996,-1.9205002,0.1
2018-02-10 04:00:00+00:00,9.4545,1.6044999,5.3211665,10.700001
2018-02-11 04:00:00+00:00,15.4045,4.3545003,9.1545,34.3
2018-02-12 04:00:00+00:00,15.2545,-0.09550001,6.567,0.5
2018-02-13 04:00:00+00:00,2.2545,-4.6454997,-1.4309169,0.0
2018-02-14 04:00:00+00:00,10.804501,0.3545,4.489917,0.8000001
2018-02-15 04:00:00+00:00,15.8545,5.3545003,9.579501,7.2999997
2018-02-16 04:00:00+00:00,13.6545,2.5544999,9.667001,9.700001
2018-02-17 04:00:00+00:00,3.3545,-4.1454997,0.30866668,9.7
2018-02-18 04:00:00+00:00,5.9045,-1.6955,1.7024168,2.5
2018-02-19 04:00:00+00:00,9.2045,-2.7455,4.1045003,2.3000002
2018-02-20 04:00:00+00:00,18.9545,8.054501,12.287833,0.3
2018-02-21 04:00:00+00:00,23.154501,12.6045,16.750334,11.4
2018-02-22 04:00:00+00:00,11.804501,2.6545,6.0690827,7.4
2018-02-23 04:00:00+00:00,4.5045004,2.0045,3.0461667,7.0
2018-02-24 04:00:00+00:00,11.9545,4.6545,7.7045007,3.2
2018-02-25 04:00:00+00:00,6.5045004,4.8545003,5.660751,19.1
2018-02-26 04:00:00+00:00,11.4045,3.1545,6.950334,0.0
2018-02-27 04:00:00+00:00,12.554501,-0.045500003,5.7170005,0.0
2018-02-28 04:00:00+00:00,14.9045,2.0544999,7.9961667,0.0
2018-03-01 04:00:00+00:00,15.6045,3.9545,9.617001,5.5
2018-03-02 04:00:00+00:00,6.8045,1.9545,3.4086673,49.699997
2018-03-03 04:00:00+00:00,8.1545,2.8545,4.7899165,0.0
2018-03-04 04:00:00+00:00,6.9045,-0.045500003,3.92325,0.0
2018-03-05 04:00:00+00:00,5.6045003,-1.6955,2.0899167,0.0
2018-03-06 04:00:00+00:00,6.5045004,-2.0455,2.4086666,0.2
2018-03-07 04:00:00+00:00,3.0544999,0.75450003,1.4065834,34.199997
2018-03-08 04:00:00+00:00,4.5545,-1.5455,1.5107502,0.0
2018-03-09 04:00:00+00:00,5.6545,-3.7455,0.92741656,0.0
2018-03-10 04:00:00+00:00,5.0045004,-2.7455,1.3690834,0.0
2018-03-11 04:00:00+00:00,6.5045004,-3.2955,1.4836665,0.0
2018-03-12 04:00:00+00:00,6.4045,-3.0455,1.8461667,1.1
2018-03-13 04:00:00+00:00,5.4045,-0.3955,2.1836667,8.2
2018-03-14 04:00:00+00:00,5.0045004,-3.3455,0.6399167,1.4000001
2018-03-15 04:00:00+00:00,7.3045,-1.6455001,2.4149168,0.0
2018-03-16 04:00:00+00:00,3.4045,-2.2455,0.5024167,0.0
2018-03-17 04:00:00+00:00,9.4545,-4.1955,1.91075,0.0
2018-03-18 04:00:00+00:00,5.4545,-5.0955,0.5795,0.0
2018-03-19 04:00:00+00:00,7.2545004,-2.5955,1.9482502,0.0
2018-03-20 04:00:00+00:00,2.3545,-3.6455,-0.0017500123,0.5
2018-03-21 04:00:00+00:00,2.6545,0.2545,1.117,24.1
2018-03-22 04:00:00+00:00,6.1045003,-0.045500003,2.4711666,3.1000001
2018-03-23 04:00:00+00:00,6.8045,-2.6455,2.2628336,0.0
2018-03-24 04:00:00+00:00,9.0045,-1.9955001,3.6982498,0.0
2018-03-25 04:00:00+00:00,7.4045,-1.5955,2.7128332,0.4
2018-03-26 04:00:00+00:00,8.1545,-2.0955,2.246167,0.0
2018-03-27 04:00:00+00:00,5.5045004,-3.1955001,1.9711666,0.2
2018-03-28 04:00:00+00:00,9.054501,2.6545,5.5899167,3.6999998
2018-03-29 04:00:00+00:00,11.9545,6.9545,8.773251,1.5000001
2018-03-30 04:00:00+00:00,16.654501,5.9045,11.529502,3.8999999
2018-03-31 04:00:00+00:00,11.6045,0.9045,6.1795006,0.0
2018-04-01 04:00:00+00:00,14.2045,3.9545,8.733665,0.0
2018-04-02 04:00:00+00:00,5.8045,-1.0955,1.7503333,12.900001
2018-04-03 04:00:00+00:00,5.6545,-2.3955,2.6128333,8.5
2018-04-04 04:00:00+00:00,20.2045,3.9545,9.139918,1.4000001
2018-04-05 04:00:00+00:00,7.8545003,-0.6455,3.24825,0.0
2018-04-06 04:00:00+00:00,14.2545,-1.0455,5.9128337,2.1
2018-04-07 04:00:00+00:00,8.7545,3.1545,5.8795,0.1
2018-04-08 04:00:00+00:00,6.7045,-1.3455,2.6128333,0.0
2018-04-09 04:00:00+00:00,7.4045,-2.1455,2.3190832,0.0
2018-04-10 04:00:00+00:00,9.054501,1.8045,4.956583,1.4000001
2018-04-11 04:00:00+00:00,8.7045,-1.6955,4.2982507,0.1
2018-04-12 04:00:00+00:00,13.6045,3.8545,9.221168,0.3
2018-04-13 04:00:00+00:00,26.0545,12.9045,18.769081,0.3
2018-04-14 04:00:00+00:00,24.4545,8.3545,17.248251,0.0
2018-04-15 04:00:00+00:00,7.0545,2.8044999,5.11075,5.9
2018-04-16 04:00:00+00:00,16.1045,3.4045,9.217,45.699997
2018-04-17 04:00:00+00:00,8.9045,2.9545,5.7253337,0.2
2018-04-18 04:00:00+00:00,12.4545,0.80450004,6.275333,0.0
2018-04-19 04:00:00+00:00,7.7545004,3.3044999,6.3607507,6.9
2018-04-20 04:00:00+00:00,11.2545,0.6545,5.327417,0.0
2018-04-21 04:00:00+00:00,15.3545,1.5044999,8.231584,0.0
2018-04-22 04:00:00+00:00,17.2545,2.1045,9.642,0.0
2018-04-23 04:00:00+00:00,16.7045,3.5544999,9.27325,0.0
2018-04-24 04:00:00+00:00,15.2545,5.5045004,10.744083,2.2
2018-04-25 04:00:00+00:00,14.7045,9.8545,12.219083,20.2
2018-04-26 04:00:00+00:00,20.5545,10.1545,14.666999,1.2
2018-04-27 04:00:00+00:00,12.9545,8.2545,10.852417,4.0
2018-04-28 04:00:00+00:00,17.904501,6.8545003,11.137833,2.9999998
2018-04-29 04:00:00+00:00,14.9545,7.8045,10.581584,1.7000002
2018-04-30 04:00:00+00:00,10.304501,5.8045,8.114918,1.0
2018-05-01 04:00:00+00:00,23.9545,5.6045003,14.839915,0.0
2018-05-02 04:00:00+00:00,28.2545,12.3545,20.777416,0.0
2018-05-03 04:00:00+00:00,30.8545,15.6045,22.889915,0.0
2018-05-04 04:00:00+00:00,28.2545,15.8545,22.691996,0.0
2018-05-05 04:00:00+00:00,23.2545,14.1045,18.544083,0.0
2018-05-06 04:00:00+00:00,17.7045,12.554501,15.389918,0.8
2018-05-07 04:00:00+00:00,21.8045,11.054501,15.725331,0.1
2018-05-08 04:00:00+00:00,20.5045,9.6045,14.269084,0.0
2018-05-09 04:00:00+00:00,21.2045,9.2045,14.685749,0.0
2018-05-10 04:00:00+00:00,19.154501,10.1545,14.13575,2.0
2018-05-11 04:00:00+00:00,21.154501,14.5045,17.464918,0.0
2018-05-12 04:00:00+00:00,16.654501,10.7045,13.569083,8.200001
2018-05-13 04:00:00+00:00,12.7545,10.804501,11.700334,6.2999997
2018-05-14 04:00:00+00:00,18.8545,10.8545,14.212833,5.1
2018-05-15 04:00:00+00:00,30.2545,14.7545,21.652414,2.8999999
2018-05-16 04:00:00+00:00,18.1045,14.0045,15.8545,11.3
2018-05-17 04:00:00+00:00,20.404501,12.9545,16.050333,16.1
2018-05-18 04:00:00+00:00,16.904501,12.554501,15.648248,0.0
2018-05-19 04:00:00+00:00,14.7045,10.7545,12.385751,16.699999
2018-05-20 04:00:00+00:00,27.0545,15.1045,21.131582,2.6
2018-05-21 04:00:00+00:00,23.5545,12.6045,17.929499,0.0
2018-05-22 04:00:00+00:00,19.5545,12.9545,15.314915,4.6
2018-05-23 04:00:00+00:00,25.904501,12.5045,19.502417,4.7
2018-05-24 04:00:00+00:00,26.0045,16.1045,20.758665,0.0
2018-05-25 04:00:00+00:00,29.0545,16.0545,22.639921,0.0
2018-05-26 04:00:00+00:00,29.904501,19.6045,23.858671,3.8999999
2018-05-27 04:00:00+00:00,21.654501,13.4545,16.66075,16.900002
2018-05-28 04:00:00+00:00,20.404501,13.2045,15.5044985,0.0
2018-05-29 04:00:00+00:00,29.4545,16.7045,22.396166,0.0
2018-05-30 04:00:00+00:00,22.8045,14.554501,18.6295,0.0
2018-05-31 04:00:00+00:00,19.404501,16.0545,18.04825,3.4999998
2018-06-01 04:00:00+00:00,25.8045,17.5045,20.496164,7.6
2018-06-02 04:00:00+00:00,28.2545,18.8045,23.38575,2.4
2018-06-03 04:00:00+00:00,19.7545,11.9545,16.075333,10.1
2018-06-04 04:00:00+00:00,20.904501,11.6045,15.308667,6.899999
2018-06-05 04:00:00+00:00,22.5545,12.2545,18.092001,0.4
2018-06-06 04:00:00+00:00,20.154501,13.6045,16.66075,0.6
2018-06-07 04:00:00+00:00,19.0045,13.9045,16.531584,0.2
2018-06-08 04:00:00+00:00,26.154501,13.4045,20.362833,0.5
2018-06-09 04:00:00+00:00,26.1045,17.3045,21.3545,0.5
2018-06-10 04:00:00+00:00,19.8545,15.054501,17.635748,3.6999998
2018-06-11 04:00:00+00:00,20.4545,13.7545,16.512833,1.7
2018-06-12 04:00:00+00:00,20.8545,11.4545,16.7045,0.0
2018-06-13 04:00:00+00:00,23.7045,15.5045,19.925335,2.0
2018-06-14 04:00:00+00:00,27.0045,18.3545,22.791998,0.1
2018-06-15 04:00:00+00:00,25.0045,15.4045,19.521166,0.0
2018-06-16 04:00:00+00:00,27.904501,14.2045,21.256582,0.0
2018-06-17 04:00:00+00:00,29.654501,16.2045,23.07325,0.0
2018-06-18 04:00:00+00:00,31.904501,19.7045,26.156586,0.5
2018-06-19 04:00:00+00:00,30.654501,20.654501,26.308664,4.0
2018-06-20 04:00:00+00:00,25.5545,18.4545,22.192,0.4
2018-06-21 04:00:00+00:00,28.3045,19.8545,23.016998,9.000001
2018-06-22 04:00:00+00:00,23.0045,18.2045,20.225332,0.0
2018-06-23 04:00:00+00:00,21.8045,15.7045,18.687834,11.0
2018-06-24 04:00:00+00:00,27.2045,17.2045,22.533667,4.2999997
2018-06-25 04:00:00+00:00,26.3045,17.6045,22.175331,0.0
2018-06-26 04:00:00+00:00,22.7545,15.7545,19.637835,0.0
2018-06-27 04:00:00+00:00,22.8045,16.7545,20.079502,6.5000005
2018-06-28 04:00:00+00:00,28.3545,20.3045,23.383667,17.600002
2018-06-29 04:00:00+00:00,31.654501,19.7545,25.427416,0.0
2018-06-30 04:00:00+00:00,31.654501,19.0045,25.425333,0.0
2018-07-01 04:00:00+00:00,33.1545,22.0545,27.537834,0.0
2018-07-02 04:00:00+00:00,32.7045,21.8045,26.635752,0.0
2018-07-03 04:00:00+00:00,31.3545,23.154501,26.70033,0.6
2018-07-04 04:00:00+00:00,29.1045,23.8045,25.664919,10.400002
2018-07-05 04:00:00+00:00,29.3545,23.404501,26.096167,0.1
2018-07-06 04:00:00+00:00,26.1045,21.404501,24.75033,6.1
2018-07-07 04:00:00+00:00,24.154501,16.654501,20.150331,0.0
2018-07-08 04:00:00+00:00,26.0545,15.1045,20.837833,0.0
2018-07-09 04:00:00+00:00,28.8545,16.8545,22.633661,0.0
2018-07-10 04:00:00+00:00,31.5045,19.0545,25.510748,0.9
2018-07-11 04:00:00+00:00,28.8045,20.5045,24.466997,1.4000001
2018-07-12 04:00:00+00:00,27.654501,19.8545,23.054502,0.0
2018-07-13 04:00:00+00:00,26.6045,18.2545,22.860748,0.0
2018-07-14 04:00:00+00:00,31.4545,19.404501,25.412834,0.0
2018-07-15 04:00:00+00:00,28.7045,20.5045,24.504501,10.700001
2018-07-16 04:00:00+00:00,31.154501,22.2545,26.692003,0.4
